id,created_at,text
698659219881353216,2016-02-14 00:05:13,@ingansich your point would have more validity if I didn't continually stress the importance of fighting climate change
698658722013261825,2016-02-14 00:03:14,@kennyfloyd1966 yes
698657326652207106,2016-02-13 23:57:41,"RT @cenkuygur: GOP will never let Obama pick the next justice, so now this campaign is a fight for a President and a Supreme Court Justice.…"
698657293223612416,2016-02-13 23:57:33,"@MA_Duuggan ha, well I wouldn't want any of them. but of them, I guess kasich?"
698656144902852608,2016-02-13 23:53:00,@MA_Duuggan maybe rand. not sure. various forms of disasters
698655138936811520,2016-02-13 23:49:00,RT @ggreenwald: From just 3 months ago. Make sure not to say anything unkind about him!  https://t.co/Tbd19f13lj (via @SeanMcElwee) https:/…
698655071957942274,2016-02-13 23:48:44,@ingansich it must be comforting to just assert that you've made some kind of point without actually making it. have fun with that
698654869729603584,2016-02-13 23:47:55,"Does he not get that Obama was elected by the people, and they were well aware Obama would pick new justices? https://t.co/tebawjng1A"
698653056720736256,2016-02-13 23:40:43,@Hank_Thompson I was expecting a joke up until the last word
698652585318707201,2016-02-13 23:38:51,@arlene_santana I just want to make sure those I've muted continue to waste time trying to get my attention. :)
698652017875558400,2016-02-13 23:36:36,"If you disagree with me, and want me to care about that, maybe don't come off as a raging lunatic in your first tweet? Just an idea."
698651781731995649,2016-02-13 23:35:39,"@tmpestuoustpot if they seemed like reasonable, sane people their opposition would bother me more"
698651674366226432,2016-02-13 23:35:14,@lazymillenial89 thank you!
698651378772606976,2016-02-13 23:34:03,"@RedneckRic all senators are supposed to give ""advice and consent"""
698650904203911170,2016-02-13 23:32:10,@lazymillenial89 you're noticed
698650774738329600,2016-02-13 23:31:39,"RT @NateSilver538: It would be easier not to ""politicize someone's death"" if they didn't hold a position with a lifetime appointment."
698648918020653057,2016-02-13 23:24:16,@GeneMachina I just want the people i've muted to keep wasting their time
698648781189812224,2016-02-13 23:23:44,@AlbertsonB2 Only if it turns out we've misread the constitution and a president's second term is actually only 3 years long
698648575798947840,2016-02-13 23:22:55,@DavidW2554 And yet you still tweet to me. That's sweet
698648361679720448,2016-02-13 23:22:04,"If you're arguing with me on Twitter and I haven't responded recently, please keep tweeting me. I'm just  busy for a minute or something."
698647515294363650,2016-02-13 23:18:42,@ody357 see? You do care
698647444054081536,2016-02-13 23:18:25,"RT @ChrChristensen: ""How dare you politicize #Scalia's death? It's too soon!""
2 mins later...
""We will stop Obama's new appointment at all …"
698647193696149504,2016-02-13 23:17:25,@CharlesCCW1 thanks!
698646869900021760,2016-02-13 23:16:08,"@CharlesCCW1 Your belief that, by dying, a horrible person suddenly becomes a saint is irrational."
698646155811360768,2016-02-13 23:13:18,"Sometimes I don't mute a troll, thinking maybe they'll be reasonable on other issues. Never works out that way."
