id,created_at,text
698660721471709184,2016-02-14 00:11:11,"Attending the #GOPDebate tonight? Be sure to use our America, #BuckleUp @Snapchat filter! https://t.co/3WfIHkv4Yn https://t.co/bjQsOgYlSa"
698658417582280704,2016-02-14 00:02:01,"Hop aboard the #TeamKasich train! Former Clemson football star @TajhB10 is already here. #SCPrimary #fits
https://t.co/J3RWyRaSnI"
698649290189758464,2016-02-13 23:25:45,Gov. Kasich's statement on the passing of Supreme Court Justice Antonin Scalia. https://t.co/MAypwTGQR2
698625033627951104,2016-02-13 21:49:22,"1) 63
2) pass
3) South Carolina #GOPDebate
4) 6'0""
5) McKees Rocks, PA https://t.co/sYJbnSg77R"
698568816020865024,2016-02-13 18:05:59,RT @DMNOpinion: We recommend @JohnKasich for @GOP presidential nomination https://t.co/EngU3E9bpG https://t.co/auMjHiA2Dj
698568351082221569,2016-02-13 18:04:08,RT @TeamJohnKasich: Happening Now: Gov. Kasich speaking to 400+ assembled to support him in tonight's #GOPDebate. https://t.co/MMFbYsGSZu
698565826799128576,2016-02-13 17:54:06,Gov. Kasich just wrapped up prep for tonight's #GOPDebate. Be sure to tune in --- and #BuckleUp. https://t.co/TQBrEcmBIJ
698535700157730816,2016-02-13 15:54:23,"Coverage of @JohnKasich's massive rally in Hilton Head highlights how well his positive message is resonating.
https://t.co/O7agqhmeut"
698501040769994757,2016-02-13 13:36:40,Today Clemson star @TajhB10 will help Gov. Kasich get revved up at a pre-debate rally in Greenville. RSVP here: https://t.co/JWnynvyqJf
698315371183501312,2016-02-13 01:18:53,".@JohnKasich's positive, commonsense message is striking a chord with South Carolina voters! #SCPolitics #fits https://t.co/WZTUnWOuW7"
698314471404654593,2016-02-13 01:15:18,Honored to have such an overwhelming turnout in Hilton Head tonight. Together we can make a difference. #SCPrimary https://t.co/GnVNgfpMcm
698282417258422272,2016-02-12 23:07:56,RT @meetthepress: Thanks for watching #MTPDaily. @realDonaldTrump @JohnKasich and @marcorubio join @chucktodd on Sunday! #IfItsSunday https…
